0,114.21360969543457,22.702919675581548
1,114.21362042427062,22.70261285122116
2,114.21363115310669,22.702266435794556
3,114.21363115310669,22.70192001949172
4,114.21367406845093,22.701573602312656
5,114.21373844146729,22.701118309830495
6,114.21382427215575,22.700692708967637
7,114.21399593353271,22.700257209041308
8,114.21422123908997,22.699920685422537
9,114.2144787311554,22.69946538744583
10,114.21469330787659,22.699138759704176
11,114.21506881713867,22.69878243764316
12,114.21541213989256,22.698416216781222
13,114.21570181846619,22.698129178123917
14,114.21606659889221,22.697852036780628
15,114.21646356582642,22.69753530313028
16,114.21690344810484,22.69721856874761
17,114.21727895736694,22.69697111950159
18,114.21761155128479,22.69671377181157
19,114.2179012298584,22.696436627604736
20,114.218190908432,22.696238667113732
21,114.2184591293335,22.696011012195445
22,114.21873807907103,22.695763560768217
23,114.21900629997253,22.695575497384617
24,114.21927452087402,22.695357739460007
25,114.21960711479187,22.695100388739238
26,114.21984314918518,22.69489252818879
27,114.22013282775879,22.69460548214829
28,114.22048687934875,22.69430853733559
29,114.2208194732666,22.694031388263095
30,114.20633554458618,22.699702934405103
31,114.20653939247131,22.6992971247671
32,114.2067003250122,22.69896059878953
33,114.20701146125793,22.698554786952236
34,114.2074191570282,22.69807968863945
35,114.2077624797821,22.69772336382349
36,114.20807361602783,22.697396731927967
37,114.20849204063416,22.697000813434705
38,114.20894265174866,22.69666428181576
39,114.20942544937134,22.696268361205636
40,114.20992970466614,22.695832847212895
41,114.21048760414124,22.695407229927813
42,114.21103477478027,22.69496181507399
43,114.2114531993866,22.69462527844626
44,114.21202182769775,22.694169962869417
45,114.21264410018921,22.693694849349917
46,114.21311616897582,22.693353360490125
47,114.21350240707397,22.693031667307434
48,114.21389937400818,22.692645634491246
49,114.2143177986145,22.692239803947675
50,114.21485424041748,22.691843870551693
51,114.21539068222046,22.691438037633482
52,114.21590566635132,22.691032203513323
53,114.21636700630188,22.69066596193409
54,114.21687126159668,22.690230430133298
55,114.21751499176025,22.689804795445138
56,114.21858787536621,22.68954743429467
57,114.21951055526733,22.689557332809404
58,114.22029376029968,22.6895771298367
59,114.22109842300415,22.68963652090145
60,114.22262191772461,22.7036125022538
61,114.22212839126587,22.703256191831557
62,114.22165632247925,22.702880085380123
63,114.22114133834839,22.702405002070343
64,114.22066926956177,22.70185073612601
65,114.22017574310303,22.701415239881833
66,114.21970367431639,22.700940151490688
67,114.21912431716919,22.700405675080848
68,114.21888291835785,22.700202771453142
69,114.21857178211212,22.69982170773025
70,114.21827137470245,22.699514876429667
71,114.21797096729277,22.6991536064366
72,114.21761691570282,22.698762641945923
73,114.2173433303833,22.69849539975325
74,114.21680152416229,22.698054943890504
75,114.21604514122009,22.69722846670815
76,114.21578228473663,22.69700576242294
77,114.21542286872864,22.696644485812424
78,114.2150366306305,22.696258463175717
79,114.21461820602417,22.695887286537708
80,114.21411395072937,22.695773458833894
81,114.2140120267868,22.696352494431018
82,114.21343266963959,22.696332698382633
83,114.21301424503326,22.696496015696265
84,114.21300888061523,22.695986267072836
85,114.2133092880249,22.69560519162024
86,114.2134380340576,22.69523401321229
87,114.21348631381989,22.69480839406681
88,114.21321809291838,22.69449165337949
89,114.21293914318085,22.69421450467741
90,114.21222567558289,22.693328614887506
91,114.21178579330444,22.692982175981527
92,114.21142101287842,22.692586244730677
93,114.21095967292786,22.69221010898266
94,114.21045541763306,22.691784480443605
95,114.21016573905945,22.69145783438908
96,114.2098546028137,22.691012406696224
97,114.20952200889587,22.690566977555466
98,114.208824634552,22.690062156112276
99,114.20817017555237,22.689537535779234
